
--- Midpoint Process for ∫₀→π/2 x cos(x) dx, N=610 ---
Step	X_mid		f(X_mid)	Partial Integral
88	0.22531915	0.21962372	0.02534664
89	0.22789422	0.22200186	0.02591832
90	0.23046930	0.22437553	0.02649610
91	0.23304437	0.22674468	0.02707998
92	0.23561945	0.22910926	0.02766996
93	0.23819452	0.23146924	0.02826601
94	0.24076960	0.23382454	0.02886813
95	0.24334468	0.23617514	0.02947629
96	0.24591975	0.23852097	0.03009050
97	0.24849483	0.24086199	0.03071074
98	0.25106990	0.24319815	0.03133700
99	0.25364498	0.24552941	0.03196925
100	0.25622006	0.24785571	0.03260750
101	0.25879513	0.25017700	0.03325172
102	0.26137021	0.25249324	0.03390191
103	0.26394528	0.25480439	0.03455805
104	0.26652036	0.25711038	0.03522013
105	0.26909544	0.25941117	0.03588814
106	0.27167051	0.26170672	0.03656205
107	0.27424559	0.26399697	0.03724186
108	0.27682066	0.26628188	0.03792756
109	0.27939574	0.26856140	0.03861913
110	0.28197082	0.27083549	0.03931655
111	0.28454589	0.27310408	0.04001981
112	0.28712097	0.27536715	0.04072890
113	0.28969604	0.27762463	0.04144381
114	0.29227112	0.27987648	0.04216451
115	0.29484620	0.28212265	0.04289100
116	0.29742127	0.28436310	0.04362325
117	0.29999635	0.28659778	0.04436127
118	0.30257142	0.28882664	0.04510502
119	0.30514650	0.29104963	0.04585449
120	0.30772158	0.29326671	0.04660967
121	0.31029665	0.29547782	0.04737055
122	0.31287173	0.29768293	0.04813711
123	0.31544680	0.29988198	0.04890933
124	0.31802188	0.30207493	0.04968719
125	0.32059696	0.30426173	0.05047069
126	0.32317203	0.30644233	0.05125980
127	0.32574711	0.30861669	0.05205451
128	0.32832218	0.31078475	0.05285481
129	0.33089726	0.31294648	0.05366067
130	0.33347233	0.31510183	0.05447208
131	0.33604741	0.31725075	0.05528903
132	0.33862249	0.31939318	0.05611149
133	0.34119756	0.32152910	0.05693945
134	0.34377264	0.32365844	0.05777289
135	0.34634771	0.32578117	0.05861181
136	0.34892279	0.32789724	0.05945617
137	0.35149787	0.33000660	0.06030596
138	0.35407294	0.33210920	0.06116116
139	0.35664802	0.33420501	0.06202177
140	0.35922309	0.33629397	0.06288775
141	0.36179817	0.33837603	0.06375909
142	0.36437325	0.34045116	0.06463578
143	0.36694832	0.34251930	0.06551779
144	0.36952340	0.34458042	0.06640512
145	0.37209847	0.34663446	0.06729773
146	0.37467355	0.34868138	0.06819561
147	0.37724863	0.35072113	0.06909874
148	0.37982370	0.35275367	0.07000711
149	0.38239878	0.35477896	0.07092069
150	0.38497385	0.35679694	0.07183947
151	0.38754893	0.35880758	0.07276343
152	0.39012401	0.36081083	0.07369254
153	0.39269908	0.36280664	0.07462680
154	0.39527416	0.36479498	0.07556617
155	0.39784923	0.36677578	0.07651065
156	0.40042431	0.36874902	0.07746020
157	0.40299939	0.37071464	0.07841482
158	0.40557446	0.37267260	0.07937448
159	0.40814954	0.37462285	0.08033916
160	0.41072461	0.37656536	0.08130885
161	0.41329969	0.37850008	0.08228351
162	0.41587477	0.38042696	0.08326314
163	0.41844984	0.38234596	0.08424771
164	0.42102492	0.38425704	0.08523720
165	0.42359999	0.38616015	0.08623160
166	0.42617507	0.38805524	0.08723087
167	0.42875014	0.38994228	0.08823500
168	0.43132522	0.39182122	0.08924397
169	0.43390030	0.39369202	0.09025775
170	0.43647537	0.39555464	0.09127634
171	0.43905045	0.39740902	0.09229970
172	0.44162552	0.39925513	0.09332781
173	0.44420060	0.40109292	0.09436065
174	0.44677568	0.40292236	0.09539821
175	0.44935075	0.40474339	0.09644045
176	0.45192583	0.40655598	0.09748737
177	0.45450090	0.40836009	0.09853892
178	0.45707598	0.41015566	0.09959511
179	0.45965106	0.41194266	0.10065589
180	0.46222613	0.41372104	0.10172125
181	0.46480121	0.41549077	0.10279117
182	0.46737628	0.41725180	0.10386563
183	0.46995136	0.41900408	0.10494460
184	0.47252644	0.42074758	0.10602805
185	0.47510151	0.42248226	0.10711598
186	0.47767659	0.42420806	0.10820835
187	0.48025166	0.42592496	0.10930513
188	0.48282674	0.42763291	0.11040632
189	0.48540182	0.42933186	0.11151188
190	0.48797689	0.43102178	0.11262180
191	0.49055197	0.43270262	0.11373604
192	0.49312704	0.43437435	0.11485459
193	0.49570212	0.43603692	0.11597741
194	0.49827720	0.43769028	0.11710450
195	0.50085227	0.43933441	0.11823582
196	0.50342735	0.44096926	0.11937135
197	0.50600242	0.44259478	0.12051106
198	0.50857750	0.44421094	0.12165494
199	0.51115258	0.44581770	0.12280296
200	0.51372765	0.44741501	0.12395508
201	0.51630273	0.44900284	0.12511130
202	0.51887780	0.45058115	0.12627158
203	0.52145288	0.45214989	0.12743590
204	0.52402795	0.45370903	0.12860424
205	0.52660303	0.45525852	0.12977656
206	0.52917811	0.45679833	0.13095285
207	0.53175318	0.45832841	0.13213308
208	0.53432826	0.45984873	0.13331723
209	0.53690333	0.46135925	0.13450526
210	0.53947841	0.46285992	0.13569716
211	0.54205349	0.46435072	0.13689290
212	0.54462856	0.46583159	0.13809245
213	0.54720364	0.46730250	0.13929579
214	0.54977871	0.46876341	0.14050289
215	0.55235379	0.47021429	0.14171373
216	0.55492887	0.47165509	0.14292828
217	0.55750394	0.47308577	0.14414651
218	0.56007902	0.47450630	0.14536840
219	0.56265409	0.47591664	0.14659392
220	0.56522917	0.47731675	0.14782305
221	0.56780425	0.47870659	0.14905575
222	0.57037932	0.48008612	0.15029201
223	0.57295440	0.48145531	0.15153180
224	0.57552947	0.48281411	0.15277508
225	0.57810455	0.48416250	0.15402183
226	0.58067963	0.48550043	0.15527203
227	0.58325470	0.48682787	0.15652565
228	0.58582978	0.48814477	0.15778266
229	0.58840485	0.48945110	0.15904304
230	0.59097993	0.49074683	0.16030675
231	0.59355501	0.49203191	0.16157377
232	0.59613008	0.49330632	0.16284407
233	0.59870516	0.49457000	0.16411762
234	0.60128023	0.49582293	0.16539441
235	0.60385531	0.49706508	0.16667439
236	0.60643039	0.49829639	0.16795754
237	0.60900546	0.49951685	0.16924383
238	0.61158054	0.50072640	0.17053324
239	0.61415561	0.50192502	0.17182573
240	0.61673069	0.50311267	0.17312129
241	0.61930576	0.50428931	0.17441987
242	0.62188084	0.50545491	0.17572146
243	0.62445592	0.50660943	0.17702601
244	0.62703099	0.50775284	0.17833352
245	0.62960607	0.50888510	0.17964393
246	0.63218114	0.51000618	0.18095724
247	0.63475622	0.51111604	0.18227340
248	0.63733130	0.51221465	0.18359239
249	0.63990637	0.51330196	0.18491418
250	0.64248145	0.51437796	0.18623875
251	0.64505652	0.51544260	0.18756605
252	0.64763160	0.51649584	0.18889607
253	0.65020668	0.51753766	0.19022876
254	0.65278175	0.51856802	0.19156412
255	0.65535683	0.51958689	0.19290209
256	0.65793190	0.52059423	0.19424266
257	0.66050698	0.52159001	0.19558580
258	0.66308206	0.52257419	0.19693146
259	0.66565713	0.52354674	0.19827964
260	0.66823221	0.52450763	0.19963028
261	0.67080728	0.52545683	0.20098337
262	0.67338236	0.52639430	0.20233888
263	0.67595744	0.52732000	0.20369677
264	0.67853251	0.52823391	0.20505701
265	0.68110759	0.52913600	0.20641958
266	0.68368266	0.53002623	0.20778443
267	0.68625774	0.53090456	0.20915155
268	0.68883282	0.53177097	0.21052090
269	0.69140789	0.53262543	0.21189246
270	0.69398297	0.53346790	0.21326618
271	0.69655804	0.53429835	0.21464204
272	0.69913312	0.53511674	0.21602000
273	0.70170820	0.53592305	0.21740004
274	0.70428327	0.53671725	0.21878213
275	0.70685835	0.53749930	0.22016623
276	0.70943342	0.53826918	0.22155232
277	0.71200850	0.53902685	0.22294035
278	0.71458357	0.53977227	0.22433031
279	0.71715865	0.54050543	0.22572215
280	0.71973373	0.54122629	0.22711585
281	0.72230880	0.54193481	0.22851137
282	0.72488388	0.54263098	0.22990869
283	0.72745895	0.54331475	0.23130776
284	0.73003403	0.54398610	0.23270857
285	0.73260911	0.54464500	0.23411107
286	0.73518418	0.54529142	0.23551524
287	0.73775926	0.54592533	0.23692104
288	0.74033433	0.54654670	0.23832844
289	0.74290941	0.54715550	0.23973740
290	0.74548449	0.54775170	0.24114791
291	0.74805956	0.54833527	0.24255991
292	0.75063464	0.54890618	0.24397339
293	0.75320971	0.54946441	0.24538830
294	0.75578479	0.55000992	0.24680462
295	0.75835987	0.55054269	0.24822231
296	0.76093494	0.55106269	0.24964133
297	0.76351002	0.55156989	0.25106167
298	0.76608509	0.55206426	0.25248328
299	0.76866017	0.55254577	0.25390612
300	0.77123525	0.55301441	0.25533018
301	0.77381032	0.55347013	0.25675540
302	0.77638540	0.55391291	0.25818177
303	0.77896047	0.55434273	0.25960925
304	0.78153555	0.55475955	0.26103780
305	0.78411063	0.55516336	0.26246738
306	0.78668570	0.55555411	0.26389798
307	0.78926078	0.55593180	0.26532954
308	0.79183585	0.55629638	0.26676205
309	0.79441093	0.55664784	0.26819546
310	0.79698601	0.55698614	0.26962974
311	0.79956108	0.55731127	0.27106486
312	0.80213616	0.55762319	0.27250078
313	0.80471123	0.55792188	0.27393747
314	0.80728631	0.55820731	0.27537490
315	0.80986138	0.55847946	0.27681303
316	0.81243646	0.55873830	0.27825182
317	0.81501154	0.55898381	0.27969125
318	0.81758661	0.55921596	0.28113127
319	0.82016169	0.55943473	0.28257186
320	0.82273676	0.55964009	0.28401297
321	0.82531184	0.55983202	0.28545458
322	0.82788692	0.56001050	0.28689665
323	0.83046199	0.56017549	0.28833915
324	0.83303707	0.56032698	0.28978203
325	0.83561214	0.56046493	0.29122527
326	0.83818722	0.56058934	0.29266883
327	0.84076230	0.56070017	0.29411268
328	0.84333737	0.56079739	0.29555677
329	0.84591245	0.56088100	0.29700108
330	0.84848752	0.56095096	0.29844557
331	0.85106260	0.56100724	0.29989021
332	0.85363768	0.56104984	0.30133496
333	0.85621275	0.56107872	0.30277978
334	0.85878783	0.56109386	0.30422464
335	0.86136290	0.56109524	0.30566950
336	0.86393798	0.56108283	0.30711433
337	0.86651306	0.56105663	0.30855909
338	0.86908813	0.56101659	0.31000375
339	0.87166321	0.56096271	0.31144827
340	0.87423828	0.56089495	0.31289262
341	0.87681336	0.56081331	0.31433676
342	0.87938844	0.56071775	0.31578065
343	0.88196351	0.56060825	0.31722426
344	0.88453859	0.56048480	0.31866755
345	0.88711366	0.56034738	0.32011049
346	0.88968874	0.56019596	0.32155303
347	0.89226382	0.56003052	0.32299515
348	0.89483889	0.55985104	0.32443681
349	0.89741397	0.55965750	0.32587797
350	0.89998904	0.55944988	0.32731860
351	0.90256412	0.55922817	0.32875866
352	0.90513919	0.55899234	0.33019810
353	0.90771427	0.55874237	0.33163691
354	0.91028935	0.55847825	0.33307503
355	0.91286442	0.55819995	0.33451244
356	0.91543950	0.55790745	0.33594909
357	0.91801457	0.55760074	0.33738496
358	0.92058965	0.55727980	0.33881999
359	0.92316473	0.55694460	0.34025417
360	0.92573980	0.55659514	0.34168744
361	0.92831488	0.55623138	0.34311978
362	0.93088995	0.55585333	0.34455115
363	0.93346503	0.55546094	0.34598150
364	0.93604011	0.55505422	0.34741081
365	0.93861518	0.55463314	0.34883903
366	0.94119026	0.55419768	0.35026613
367	0.94376533	0.55374782	0.35169207
368	0.94634041	0.55328356	0.35311682
369	0.94891549	0.55280486	0.35454034
370	0.95149056	0.55231172	0.35596258
371	0.95406564	0.55180412	0.35738352
372	0.95664071	0.55128205	0.35880311
373	0.95921579	0.55074548	0.36022132
374	0.96179087	0.55019439	0.36163811
375	0.96436594	0.54962879	0.36305345
376	0.96694102	0.54904864	0.36446729
377	0.96951609	0.54845393	0.36587960
378	0.97209117	0.54784465	0.36729034
379	0.97466625	0.54722078	0.36869948
380	0.97724132	0.54658231	0.37010697
381	0.97981640	0.54592922	0.37151278
382	0.98239147	0.54526150	0.37291687
383	0.98496655	0.54457913	0.37431920
384	0.98754163	0.54388210	0.37571974
385	0.99011670	0.54317039	0.37711844
386	0.99269178	0.54244399	0.37851528
387	0.99526685	0.54170289	0.37991020
388	0.99784193	0.54094707	0.38130318
389	1.00041700	0.54017652	0.38269418
390	1.00299208	0.53939123	0.38408315
391	1.00556716	0.53859118	0.38547007
392	1.00814223	0.53777635	0.38685488
393	1.01071731	0.53694675	0.38823756
394	1.01329238	0.53610235	0.38961806
395	1.01586746	0.53524313	0.39099636
396	1.01844254	0.53436910	0.39237240
397	1.02101761	0.53348024	0.39374615
398	1.02359269	0.53257653	0.39511757
399	1.02616776	0.53165796	0.39648663
400	1.02874284	0.53072452	0.39785329
401	1.03131792	0.52977620	0.39921750
402	1.03389299	0.52881300	0.40057924
403	1.03646807	0.52783489	0.40193845
404	1.03904314	0.52684186	0.40329511
405	1.04161822	0.52583391	0.40464917
406	1.04419330	0.52481103	0.40600060
407	1.04676837	0.52377320	0.40734936
408	1.04934345	0.52272042	0.40869540
409	1.05191852	0.52165267	0.41003870
410	1.05449360	0.52056994	0.41137920
411	1.05706868	0.51947223	0.41271688
412	1.05964375	0.51835953	0.41405170
413	1.06221883	0.51723182	0.41538361
414	1.06479390	0.51608909	0.41671258
415	1.06736898	0.51493135	0.41803857
416	1.06994406	0.51375857	0.41936153
417	1.07251913	0.51257075	0.42068144
418	1.07509421	0.51136789	0.42199825
419	1.07766928	0.51014997	0.42331193
420	1.08024436	0.50891698	0.42462243
421	1.08281944	0.50766892	0.42592971
422	1.08539451	0.50640579	0.42723375
423	1.08796959	0.50512756	0.42853449
424	1.09054466	0.50383424	0.42983190
425	1.09311974	0.50252581	0.43112594
426	1.09569481	0.50120228	0.43241658
427	1.09826989	0.49986362	0.43370376
428	1.10084497	0.49850985	0.43498746
429	1.10342004	0.49714094	0.43626764
430	1.10599512	0.49575690	0.43754425
431	1.10857019	0.49435772	0.43881726
432	1.11114527	0.49294339	0.44008663
433	1.11372035	0.49151390	0.44135231
434	1.11629542	0.49006925	0.44261428
435	1.11887050	0.48860944	0.44387249
436	1.12144557	0.48713446	0.44512689
437	1.12402065	0.48564430	0.44637746
438	1.12659573	0.48413896	0.44762416
439	1.12917080	0.48261844	0.44886694
440	1.13174588	0.48108272	0.45010576
441	1.13432095	0.47953182	0.45134059
442	1.13689603	0.47796571	0.45257139
443	1.13947111	0.47638440	0.45379812
444	1.14204618	0.47478789	0.45502073
445	1.14462126	0.47317616	0.45623920
446	1.14719633	0.47154922	0.45745347
447	1.14977141	0.46990707	0.45866352
448	1.15234649	0.46824969	0.45986930
449	1.15492156	0.46657709	0.46107077
450	1.15749664	0.46488927	0.46226789
451	1.16007171	0.46318622	0.46346063
452	1.16264679	0.46146794	0.46464895
453	1.16522187	0.45973442	0.46583280
454	1.16779694	0.45798567	0.46701215
455	1.17037202	0.45622169	0.46818695
456	1.17294709	0.45444246	0.46935718
457	1.17552217	0.45264800	0.47052278
458	1.17809725	0.45083830	0.47168372
459	1.18067232	0.44901335	0.47283997
460	1.18324740	0.44717316	0.47399147
461	1.18582247	0.44531773	0.47513820
462	1.18839755	0.44344705	0.47628011
463	1.19097262	0.44156113	0.47741716
464	1.19354770	0.43965996	0.47854932
465	1.19612278	0.43774355	0.47967654
466	1.19869785	0.43581190	0.48079879
467	1.20127293	0.43386500	0.48191603
468	1.20384800	0.43190285	0.48302821
469	1.20642308	0.42992546	0.48413530
470	1.20899816	0.42793283	0.48523726
471	1.21157323	0.42592496	0.48633405
472	1.21414831	0.42390185	0.48742563
473	1.21672338	0.42186350	0.48851196
474	1.21929846	0.41980992	0.48959300
475	1.22187354	0.41774110	0.49066872
476	1.22444861	0.41565705	0.49173906
477	1.22702369	0.41355776	0.49280401
478	1.22959876	0.41144325	0.49386350
479	1.23217384	0.40931351	0.49491752
480	1.23474892	0.40716855	0.49596601
481	1.23732399	0.40500837	0.49700893
482	1.23989907	0.40283297	0.49804626
483	1.24247414	0.40064236	0.49907794
484	1.24504922	0.39843653	0.50010395
485	1.24762430	0.39621551	0.50112423
486	1.25019937	0.39397927	0.50213876
487	1.25277445	0.39172784	0.50314749
488	1.25534952	0.38946122	0.50415038
489	1.25792460	0.38717940	0.50514740
490	1.26049968	0.38488240	0.50613850
491	1.26307475	0.38257022	0.50712365
492	1.26564983	0.38024286	0.50810280
493	1.26822490	0.37790033	0.50907592
494	1.27079998	0.37554264	0.51004297
495	1.27337506	0.37316978	0.51100391
496	1.27595013	0.37078178	0.51195871
497	1.27852521	0.36837862	0.51290731
498	1.28110028	0.36596032	0.51384968
499	1.28367536	0.36352689	0.51478579
500	1.28625043	0.36107832	0.51571560
501	1.28882551	0.35861463	0.51663906
502	1.29140059	0.35613583	0.51755613
503	1.29397566	0.35364192	0.51846679
504	1.29655074	0.35113290	0.51937098
505	1.29912581	0.34860879	0.52026868
506	1.30170089	0.34606959	0.52115983
507	1.30427597	0.34351532	0.52204441
508	1.30685104	0.34094597	0.52292237
509	1.30942612	0.33836156	0.52379368
510	1.31200119	0.33576209	0.52465829
511	1.31457627	0.33314758	0.52551617
512	1.31715135	0.33051802	0.52636728
513	1.31972642	0.32787344	0.52721158
514	1.32230150	0.32521384	0.52804903
515	1.32487657	0.32253923	0.52887959
516	1.32745165	0.31984961	0.52970323
517	1.33002673	0.31714500	0.53051990
518	1.33260180	0.31442541	0.53132957
519	1.33517688	0.31169085	0.53213220
520	1.33775195	0.30894133	0.53292775
521	1.34032703	0.30617685	0.53371618
522	1.34290211	0.30339743	0.53449745
523	1.34547718	0.30060308	0.53527152
524	1.34805226	0.29779381	0.53603836
525	1.35062733	0.29496964	0.53679793
526	1.35320241	0.29213056	0.53755019
527	1.35577749	0.28927660	0.53829510
528	1.35835256	0.28640776	0.53903262
529	1.36092764	0.28352406	0.53976272
530	1.36350271	0.28062551	0.54048535
531	1.36607779	0.27771212	0.54120048
532	1.36865287	0.27478390	0.54190807
533	1.37122794	0.27184087	0.54260808
534	1.37380302	0.26888304	0.54330048
535	1.37637809	0.26591041	0.54398522
536	1.37895317	0.26292302	0.54466226
537	1.38152824	0.25992086	0.54533158
538	1.38410332	0.25690395	0.54599313
539	1.38667840	0.25387231	0.54664687
540	1.38925347	0.25082595	0.54729276
541	1.39182855	0.24776487	0.54793077
542	1.39440362	0.24468911	0.54856087
543	1.39697870	0.24159867	0.54918300
544	1.39955378	0.23849356	0.54979714
545	1.40212885	0.23537380	0.55040325
546	1.40470393	0.23223941	0.55100128
547	1.40727900	0.22909040	0.55159121
548	1.40985408	0.22592679	0.55217299
549	1.41242916	0.22274858	0.55274658
550	1.41500423	0.21955581	0.55331195
551	1.41757931	0.21634847	0.55386907
552	1.42015438	0.21312660	0.55441788
553	1.42272946	0.20989020	0.55495837
554	1.42530454	0.20663929	0.55549048
555	1.42787961	0.20337389	0.55601418
556	1.43045469	0.20009401	0.55652944
557	1.43302976	0.19679967	0.55703621
558	1.43560484	0.19349090	0.55753447
559	1.43817992	0.19016770	0.55802416
560	1.44075499	0.18683009	0.55850526
561	1.44333007	0.18347809	0.55897773
562	1.44590514	0.18011173	0.55944154
563	1.44848022	0.17673101	0.55989663
564	1.45105530	0.17333595	0.56034299
565	1.45363037	0.16992658	0.56078056
566	1.45620545	0.16650291	0.56120932
567	1.45878052	0.16306496	0.56162922
568	1.46135560	0.15961275	0.56204024
569	1.46393068	0.15614630	0.56244232
570	1.46650575	0.15266563	0.56283545
571	1.46908083	0.14917076	0.56321958
572	1.47165590	0.14566170	0.56359467
573	1.47423098	0.14213848	0.56396068
574	1.47680605	0.13860112	0.56431759
575	1.47938113	0.13504964	0.56466536
576	1.48195621	0.13148405	0.56500394
577	1.48453128	0.12790438	0.56533330
578	1.48710636	0.12431065	0.56565341
579	1.48968143	0.12070288	0.56596423
580	1.49225651	0.11708110	0.56626572
581	1.49483159	0.11344531	0.56655785
582	1.49740666	0.10979555	0.56684058
583	1.49998174	0.10613183	0.56711388
584	1.50255681	0.10245419	0.56737771
585	1.50513189	0.09876263	0.56763203
586	1.50770697	0.09505718	0.56787681
587	1.51028204	0.09133787	0.56811201
588	1.51285712	0.08760471	0.56833760
589	1.51543219	0.08385773	0.56855354
590	1.51800727	0.08009696	0.56875980
591	1.52058235	0.07632241	0.56895633
592	1.52315742	0.07253411	0.56914311
593	1.52573250	0.06873208	0.56932010
594	1.52830757	0.06491635	0.56948727
595	1.53088265	0.06108693	0.56964457
596	1.53345773	0.05724386	0.56979198
597	1.53603280	0.05338716	0.56992945
598	1.53860788	0.04951685	0.57005696
599	1.54118295	0.04563296	0.57017447
600	1.54375803	0.04173550	0.57028194
601	1.54633311	0.03782452	0.57037935
602	1.54890818	0.03390002	0.57046664
603	1.55148326	0.02996204	0.57054379
604	1.55405833	0.02601060	0.57061077
605	1.55663341	0.02204573	0.57066754
606	1.55920849	0.01806746	0.57071407
607	1.56178356	0.01407580	0.57075031
608	1.56435864	0.01007079	0.57077625
609	1.56693371	0.00605244	0.57079183
610	1.56950879	0.00202080	0.57079704


--- Simpson Process for ∫₀→π/2 x cos(x) dx, N=22 ---
i	X_i		Coef	f(X_i)	Partial Simpson
1	0.07139983	4	0.07121791	0.00677993
2	0.14279967	2	0.14134617	0.01350799
3	0.21419950	4	0.20930437	0.03343372
4	0.28559933	2	0.27403055	0.04647754
5	0.35699917	4	0.33449027	0.07832094
6	0.42839900	2	0.38968544	0.09686993
7	0.49979883	4	0.43866293	0.13863054
8	0.57119866	2	0.48052289	0.16150338
9	0.64259850	4	0.51442660	0.21047667
10	0.71399833	2	0.53960393	0.23616176
11	0.78539816	4	0.55536037	0.28903195
12	0.85679800	2	0.56108336	0.31573945
13	0.92819783	4	0.55624823	0.36869416
14	0.99959766	2	0.54042330	0.39441825
15	1.07099750	4	0.51327446	0.44328186
16	1.14239733	2	0.47456900	0.46587129
17	1.21379716	4	0.42417863	0.50625300
18	1.28519699	2	0.36208184	0.52348806
19	1.35659683	4	0.28836540	0.55094038
20	1.42799666	2	0.20322511	0.56061387
21	1.49939649	4	0.10696572	0.57079699

